aX,aY,aZ,gX,gY,gZ
0.390,-0.363,1.266,141.968,14.526,-31.128
0.397,-0.348,1.262,127.136,16.113,-32.715
0.380,-0.330,1.259,111.206,16.846,-33.325
0.363,-0.329,1.291,97.717,20.935,-31.372
0.327,-0.370,1.356,89.172,26.733,-23.376
0.318,-0.436,1.429,83.557,34.668,-22.583
0.462,-0.342,1.472,75.928,40.283,-29.114
0.477,-0.412,1.515,70.618,36.743,-21.057
0.498,-0.348,1.471,59.631,31.616,-37.476
0.734,0.138,1.434,48.401,26.917,-27.344
0.776,-0.103,1.672,62.744,-36.194,95.215
0.446,-0.325,1.705,66.833,-67.200,113.953
0.370,-0.432,1.689,32.104,-30.884,24.109
0.543,-0.260,1.702,-0.793,-13.062,-73.547
0.486,-0.166,1.714,-10.193,-30.640,-106.079
0.503,-0.054,1.660,-10.925,-25.574,-130.371
0.659,0.147,1.647,-14.648,-7.141,-120.728
0.621,0.058,1.695,-21.301,-7.507,-70.435
0.562,0.012,1.675,-44.434,-10.681,-53.223
0.518,0.025,1.652,-82.947,9.888,-51.086
0.474,0.053,1.595,-111.633,15.808,-53.406
0.482,0.162,1.468,-129.272,11.292,-71.411
0.490,0.320,1.317,-138.245,0.488,-94.543
0.509,0.457,1.193,-136.902,-7.324,-109.924
0.695,0.851,1.117,-127.441,-13.306,-86.609
0.762,0.748,1.129,-103.333,-55.054,-11.536
0.498,0.620,1.114,-78.857,-121.033,6.409
0.247,0.607,1.083,-62.622,-171.631,-27.100
0.393,0.800,1.010,-65.002,-102.661,-82.397
0.569,0.919,1.122,-56.396,-41.077,-88.013
0.492,0.824,1.224,-32.471,-57.861,-60.913
0.389,0.758,1.169,-25.085,-69.275,-46.448
0.375,0.781,1.096,-38.818,-46.448,-47.974
0.371,0.789,1.057,-53.650,-25.696,-54.932
0.298,0.786,0.933,-73.853,-18.005,-45.837
0.254,0.768,0.844,-78.369,-16.235,-36.133
0.231,0.784,0.767,-78.735,-10.559,-29.602
0.220,0.797,0.723,-75.012,-1.526,-25.269
0.229,0.814,0.688,-67.627,7.629,-23.315
0.232,0.811,0.672,-56.396,9.155,-17.761
0.247,0.800,0.678,-44.678,12.512,-12.939
0.261,0.776,0.709,-34.668,14.893,-9.216
0.277,0.756,0.732,-28.198,14.709,-7.141
0.283,0.736,0.750,-23.254,10.315,-6.104
0.268,0.718,0.758,-18.250,2.319,-6.104
0.247,0.691,0.749,-13.916,-3.662,-5.066
0.243,0.672,0.725,-11.658,-4.089,-4.089
0.232,0.655,0.707,-10.803,-3.113,-2.197
0.229,0.633,0.702,-10.071,-2.380,0.610
0.237,0.619,0.705,-9.216,-0.305,2.319
0.258,0.617,0.705,-6.958,-0.305,2.625
0.273,0.617,0.711,-3.723,-1.099,2.808
0.290,0.601,0.719,-2.136,-0.488,4.028
0.296,0.583,0.728,-2.502,-1.160,5.798
0.304,0.568,0.749,-3.052,-2.319,6.775
0.295,0.553,0.776,-3.540,-3.113,7.019
0.286,0.525,0.785,-2.502,-4.700,7.324
0.286,0.508,0.773,-0.916,-6.470,6.958
0.282,0.499,0.762,0.305,-7.019,6.226
0.275,0.486,0.759,0.366,-7.141,6.287
0.280,0.474,0.753,-0.977,-7.385,6.470
0.290,0.474,0.763,-2.502,-7.446,6.531
0.296,0.477,0.777,-3.357,-7.019,6.226
0.295,0.480,0.780,-3.662,-6.653,6.104
0.296,0.477,0.776,-2.502,-6.897,6.104
0.295,0.475,0.768,-1.160,-6.775,5.615
0.302,0.482,0.761,0.183,-6.287,4.822
0.307,0.488,0.771,1.465,-6.104,4.944
0.307,0.487,0.788,1.709,-5.371,5.493
0.297,0.481,0.797,0.488,-4.028,5.981
0.288,0.470,0.790,-0.366,-3.052,6.104
0.280,0.468,0.780,-0.854,-2.563,5.615
0.273,0.467,0.773,-1.038,-2.502,4.883
0.266,0.462,0.771,-1.770,-2.380,4.700
0.260,0.465,0.772,-2.686,-2.686,4.211
0.253,0.471,0.777,-2.563,-3.479,3.723
0.255,0.471,0.777,-1.709,-4.395,2.991
0.263,0.479,0.770,-1.343,-5.554,2.319
0.268,0.489,0.773,-1.831,-5.798,1.526
0.267,0.497,0.778,-1.892,-5.920,1.160
0.268,0.500,0.781,-0.732,-6.348,1.282
0.270,0.506,0.778,-15.320,-6.897,1.160
0.270,0.520,0.771,-1.648,-6.470,1.648
0.264,0.514,0.775,-2.991,-6.531,2.197
0.256,0.511,0.781,-3.845,-6.470,2.686
0.253,0.513,0.785,-2.625,-6.775,2.136
0.252,0.516,0.787,-0.122,-7.996,1.648
0.262,0.519,0.784,1.831,-8.362,1.465
0.266,0.526,0.783,1.770,-8.179,1.343
0.267,0.530,0.786,0.244,-7.324,1.709
0.267,0.529,0.787,-1.160,-6.531,2.502
0.258,0.525,0.789,-1.099,-6.775,2.991
0.256,0.518,0.783,-0.061,-7.690,3.052
0.257,0.524,0.776,0.183,-7.629,2.991
0.255,0.524,0.780,0.305,-6.897,3.113
0.250,0.522,0.780,0.183,-4.700,3.662
0.267,0.522,0.787,0.122,-1.465,4.700
0.269,0.520,0.794,0.610,-1.465,5.188
0.263,0.516,0.799,1.099,-3.967,4.761
0.266,0.519,0.799,0.488,-4.089,4.517
0.266,0.514,0.797,0.366,-2.991,4.883
0.262,0.505,0.800,0.977,-2.625,5.249
0.260,0.498,0.795,0.977,-2.686,5.432
0.260,0.497,0.798,0.854,-2.563,5.554
0.257,0.494,0.805,1.221,-2.869,5.066
0.254,0.494,0.809,1.831,-3.540,4.700
0.250,0.488,0.804,2.258,-2.930,4.761
0.246,0.483,0.799,2.625,-1.587,4.944
0.251,0.481,0.802,2.380,0.183,5.127
0.253,0.488,0.804,2.502,-0.610,4.089
0.256,0.491,0.805,2.075,-1.221,3.601
0.256,0.491,0.799,1.892,-1.465,3.540
0.261,0.489,0.795,1.892,-1.465,3.784
0.257,0.485,0.794,1.892,-1.343,3.906
0.262,0.489,0.799,2.441,-1.099,3.418
0.267,0.488,0.802,2.747,-0.854,3.662
0.269,0.493,0.804,3.357,-2.197,3.052
0.273,0.499,0.812,3.418,-2.136,2.930
0.272,0.500,0.820,2.869,-1.221,3.174
0.268,0.497,0.819,2.686,-0.977,3.479
0.266,0.495,0.814,2.563,-0.549,3.601
0.264,0.497,0.808,2.441,-0.305,3.235
0.262,0.497,0.805,1.648,0.183,3.174
0.256,0.496,0.802,0.854,0.916,3.418
0.259,0.494,0.800,0.610,1.160,3.601
0.260,0.498,0.798,0.916,1.221,3.357
0.261,0.500,0.795,0.854,1.709,3.174
0.262,0.502,0.786,0.916,1.892,3.113
0.264,0.504,0.783,1.526,1.892,3.235
0.265,0.508,0.784,1.526,2.075,3.296
0.263,0.508,0.782,1.160,2.319,3.357
0.262,0.505,0.774,0.793,2.136,3.662
0.263,0.506,0.772,1.709,1.587,3.784
0.264,0.506,0.773,2.441,1.587,3.601
0.265,0.508,0.773,1.831,1.465,3.723
0.263,0.509,0.769,1.709,1.282,3.845
0.260,0.506,0.770,1.892,1.099,3.723
0.260,0.503,0.770,2.441,0.549,3.784
0.260,0.505,0.769,2.808,0.122,4.028
0.259,0.503,0.772,2.625,-0.122,4.028
0.256,0.499,0.774,2.808,-0.488,4.028
0.257,0.495,0.774,3.052,-1.221,4.333
0.257,0.495,0.773,2.991,-1.526,4.272
0.264,0.499,0.774,2.686,-1.892,4.211
0.267,0.501,0.779,2.258,-2.197,4.211
0.267,0.501,0.783,1.648,-1.892,4.150
0.266,0.502,0.781,0.671,-1.770,4.517
0.266,0.503,0.781,0.244,-1.709,4.761
0.266,0.504,0.782,0.305,-1.465,4.456
0.265,0.505,0.781,0.305,-1.343,4.639
0.262,0.504,0.783,0.427,-1.465,4.944
0.262,0.501,0.782,0.549,-1.404,4.822
0.260,0.500,0.781,0.427,-1.343,4.822
0.547,0.438,1.280,-236.267,184.692,54.810
0.612,0.513,1.197,-242.187,166.077,54.626
0.730,0.637,0.999,-248.047,127.136,29.907
0.855,0.766,0.838,-253.052,77.454,-0.305
0.874,0.919,0.658,-266.541,25.269,-17.578
0.798,1.010,0.498,-281.494,-27.893,-16.968
0.710,1.078,0.327,-294.250,-59.753,-7.568
0.661,1.122,0.176,-299.683,-62.439,-1.038
0.633,1.125,0.023,-299.866,-49.438,4.822
0.632,1.139,-0.145,-300.598,-34.424,6.775
0.643,1.181,-0.310,-300.171,-26.733,4.272
0.631,1.214,-0.455,-295.410,-28.564,1.465
0.609,1.214,-0.562,-287.842,-27.893,0.427
0.589,1.188,-0.625,-280.701,-22.400,0.305
0.560,1.146,-0.650,-275.757,-13.977,0.610
0.668,1.216,-0.694,-272.705,-3.113,-1.099
0.835,1.359,-0.654,-263.794,16.724,-12.329
0.896,1.204,-0.663,-266.418,13.977,-15.503
0.735,1.126,-0.794,-254.395,-4.333,-5.737
0.735,1.047,-0.923,-228.088,-7.324,5.981
0.688,1.004,-1.003,-189.270,-35.828,16.846
0.623,1.008,-1.076,-149.902,-74.463,26.855
0.606,1.043,-1.184,-118.469,-94.238,26.917
0.615,1.041,-1.284,-90.332,-99.548,17.883
0.567,1.023,-1.339,-69.763,-92.529,-3.418
0.496,0.969,-1.298,-60.791,-99.609,3.845
0.505,0.985,-1.265,-55.908,-98.816,45.105
0.485,0.768,-1.228,-58.899,-64.941,83.313
0.446,0.672,-1.285,-57.373,-40.894,67.139
0.413,0.647,-1.278,-46.143,-37.781,39.673
0.403,0.635,-1.282,-24.170,-55.298,19.958
0.502,0.706,-1.308,-0.732,-71.045,27.710
0.515,0.656,-1.300,21.729,-85.815,52.856
0.548,0.620,-1.300,41.321,-97.595,63.416
0.380,0.575,-1.317,45.105,-85.022,80.383
0.509,0.476,-1.382,42.053,-37.292,63.843
0.579,0.529,-1.374,36.377,-15.442,26.733
0.562,0.539,-1.345,41.626,-35.217,18.921
0.562,0.563,-1.340,47.791,-39.673,26.306
0.578,0.547,-1.347,50.415,-20.874,34.851
0.594,0.512,-1.370,54.138,-4.517,41.260
0.613,0.490,-1.369,59.631,7.019,46.204
0.599,0.461,-1.327,66.956,17.944,46.021
0.561,0.420,-1.263,72.937,31.982,37.903
0.521,0.377,-1.196,75.012,50.659,18.921
0.507,0.333,-1.126,74.951,72.998,-2.441
0.494,0.285,-1.056,75.867,83.130,-19.409
0.506,0.276,-1.011,81.726,77.087,-31.067
0.507,0.257,-0.990,94.604,56.824,-30.518
0.471,0.170,-0.946,110.291,18.127,-17.151
0.390,0.140,-0.889,122.131,-33.386,11.658
0.386,0.153,-0.788,129.639,-57.556,58.777
0.377,0.130,-0.683,134.338,-55.908,97.534
0.339,0.104,-0.632,134.705,-43.884,120.728
0.293,0.061,-0.600,131.714,-26.428,135.437
0.242,0.025,-0.562,125.671,-5.554,140.442
0.203,0.004,-0.518,120.605,13.672,135.193
0.177,-0.016,-0.490,117.554,29.175,125.305
0.178,-0.013,-0.467,116.272,44.495,111.877
0.185,-0.003,-0.431,117.371,56.335,98.267
0.213,-0.000,-0.385,120.117,65.491,85.876
0.226,0.012,-0.333,123.474,71.533,77.637
0.255,0.006,-0.284,125.610,79.041,73.364
0.283,-0.004,-0.243,126.038,86.548,74.951
0.299,-0.001,-0.206,126.221,93.079,79.895
0.304,-0.025,-0.180,127.197,99.609,84.167
0.294,-0.042,-0.164,127.563,105.774,87.524
0.279,-0.053,-0.143,127.441,111.511,87.463
0.262,-0.064,-0.105,127.380,117.065,82.092
0.262,-0.062,-0.068,126.892,121.826,72.571
0.255,-0.047,-0.011,125.549,126.160,58.716
0.263,-0.027,0.038,123.169,131.653,42.969
0.260,-0.009,0.080,120.178,135.559,28.137
0.254,0.006,0.103,117.920,136.963,16.418
0.254,0.034,0.146,119.934,137.024,7.629
0.264,0.052,0.195,124.634,136.963,1.343
0.287,0.079,0.245,128.967,137.024,-2.136
0.317,0.100,0.317,133.728,136.963,-5.066
0.356,0.117,0.390,138.062,137.939,-6.775
0.383,0.142,0.460,140.747,139.343,-7.446
0.407,0.167,0.528,141.602,138.428,-7.935
0.451,0.174,0.572,139.099,132.263,-8.972
0.478,0.168,0.598,134.094,123.108,-11.963
0.478,0.170,0.616,127.869,115.051,-16.174
0.446,0.191,0.631,123.169,110.168,-21.057
0.430,0.234,0.654,122.131,106.995,-26.672
0.436,0.270,0.700,124.756,103.394,-33.325
0.437,0.296,0.756,125.000,99.976,-40.039
0.434,0.323,0.798,119.995,96.680,-45.898
0.445,0.331,0.839,114.868,90.820,-50.537
0.454,0.371,0.874,113.586,80.566,-54.016
0.456,0.400,0.896,115.906,65.674,-57.739
0.443,0.397,0.920,119.324,48.645,-60.059
0.435,0.402,0.936,118.103,33.081,-60.303
0.411,0.403,0.956,112.854,19.958,-59.570
0.419,0.441,0.960,104.248,9.094,-58.167
0.415,0.449,0.957,97.168,0.732,-51.941
0.396,0.348,1.016,89.966,-5.615,-51.025
0.323,0.444,0.998,75.439,-16.602,-59.143
0.435,0.408,1.039,64.026,5.432,-55.237
0.436,0.450,1.033,57.983,3.662,-56.702
0.474,0.449,1.060,56.824,-9.460,-60.364
0.490,0.516,1.087,55.420,-23.865,-71.289
0.560,0.526,1.142,50.964,-23.682,-78.186
0.661,0.551,1.123,41.138,-30.823,-82.153
0.795,0.905,1.060,35.889,-37.537,-52.490
0.601,0.505,1.143,45.715,-48.401,24.963
0.573,0.444,1.058,34.668,-70.068,-34.363
0.505,0.561,1.070,1.648,-85.510,-79.773
0.520,0.613,1.051,-14.893,-68.970,-87.158
0.567,0.652,1.048,-15.747,-48.157,-84.961
0.624,0.676,1.107,-19.836,-32.471,-78.003
0.682,0.765,1.159,-38.452,-17.639,-75.134
0.711,0.848,1.177,-61.829,-3.540,-73.303
0.810,0.864,1.219,-79.895,13.550,-72.937
0.839,0.883,1.221,-92.346,10.315,-65.918
0.736,0.886,1.155,-101.196,-11.719,-57.373
0.775,0.885,1.039,-109.009,-17.700,-54.749
1.159,1.203,0.907,-110.718,-15.015,-39.917
0.453,0.961,0.944,-83.008,-186.523,94.910
0.547,1.023,0.651,-95.764,-149.841,68.054
0.671,1.137,0.536,-101.746,-53.345,18.555
0.605,1.175,0.516,-80.688,-52.673,-27.405
0.600,1.194,0.438,-69.458,-56.641,-56.458
0.560,1.188,0.359,-73.364,-39.124,-52.917
0.512,1.193,0.265,-75.745,-23.010,-43.701
0.572,1.200,0.219,-76.599,3.418,-32.532
0.544,1.188,0.194,-76.599,8.057,-18.066
0.515,1.161,0.176,-76.721,-0.305,-6.409
0.465,1.146,0.157,-77.087,-10.010,-2.502
0.430,1.146,0.134,-75.378,-14.343,-2.563
0.417,1.141,0.108,-69.458,-11.597,-3.052
0.388,1.126,0.098,-59.814,-6.409,-2.075
0.428,1.132,0.094,-47.852,-6.042,-4.028
0.421,1.124,0.115,-34.424,-13.428,-1.709
0.417,1.092,0.141,-21.851,-14.526,0.732
0.415,1.073,0.168,-12.634,-12.695,0.244
0.416,1.052,0.199,-7.690,-10.376,1.526
0.410,1.030,0.226,-4.700,-8.911,3.723
0.383,0.986,0.262,-1.099,-11.169,5.493
0.377,0.959,0.290,1.282,-11.780,5.127
0.366,0.950,0.303,4.639,-12.329,4.089
0.384,0.933,0.314,9.399,-10.742,3.967
0.397,0.910,0.326,11.475,-8.789,4.883
0.395,0.895,0.330,9.644,-11.414,4.883
0.401,0.882,0.328,4.822,-12.146,4.517
0.396,0.873,0.317,-0.122,-12.573,3.479
0.384,0.871,0.301,-4.333,-10.986,3.052
0.386,0.862,0.290,-7.446,-4.333,4.517
0.412,0.863,0.291,-8.545,1.038,5.127
0.413,0.863,0.291,-7.263,4.395,6.409
0.432,0.847,0.296,-3.906,6.104,7.568
0.431,0.841,0.298,-0.549,4.089,7.996
0.434,0.838,0.297,2.808,1.587,7.385
0.435,0.834,0.292,6.653,-0.610,7.080
0.437,0.823,0.285,10.864,-2.869,7.751
0.447,0.818,0.284,14.099,-5.188,8.301
0.448,0.812,0.290,15.320,-9.644,7.629
0.431,0.806,0.289,14.587,-15.869,6.531
0.418,0.800,0.293,12.451,-16.846,6.104
0.422,0.798,0.295,9.705,-12.207,6.531
0.423,0.784,0.308,6.653,-8.911,6.714
0.416,0.779,0.327,3.967,-10.010,6.287
0.413,0.775,0.343,1.282,-10.132,5.859
0.412,0.775,0.358,0.061,-10.437,5.371
0.411,0.774,0.371,0.122,-10.620,5.188
0.416,0.777,0.384,0.427,-10.925,4.700
0.421,0.782,0.389,0.732,-10.437,4.333
0.419,0.782,0.393,1.221,-9.827,3.845
0.416,0.792,0.393,1.221,-9.277,3.357
0.416,0.794,0.387,0.854,-8.972,3.906
0.415,0.801,0.378,0.793,-8.423,3.906
0.408,0.800,0.381,1.038,-8.057,3.967
0.408,0.798,0.378,0.732,-7.996,4.150
0.406,0.805,0.372,-0.427,-7.446,3.906
0.403,0.808,0.375,-0.488,-7.385,3.662
0.407,0.805,0.376,-0.793,-7.446,3.845
0.407,0.810,0.374,-2.563,-7.324,3.296
0.407,0.818,0.373,-3.906,-6.958,2.319
0.407,0.821,0.371,-3.723,-7.080,2.563
0.412,0.825,0.369,-3.601,-7.080,2.869
0.411,0.828,0.368,-4.089,-6.836,2.869
0.409,0.830,0.360,-4.150,-6.714,2.808
0.406,0.829,0.352,-3.174,-7.263,3.113
0.405,0.825,0.350,-1.343,-7.935,3.113
0.403,0.828,0.348,-0.061,-8.057,2.991
0.400,0.828,0.347,0.854,-7.385,3.296
0.399,0.825,0.349,1.953,-6.287,3.479
0.399,0.824,0.350,2.686,-5.066,3.845
0.407,0.827,0.358,3.113,-4.028,3.845
0.411,0.832,0.368,2.441,-2.136,3.967
0.406,0.826,0.367,1.587,-0.305,4.089
0.406,0.824,0.366,1.221,2.319,4.944
0.413,0.816,0.370,1.831,4.639,5.432
0.423,0.813,0.372,2.747,3.662,4.761
0.425,0.817,0.377,3.357,0.366,4.028
0.419,0.819,0.380,3.906,-2.869,3.662
0.418,0.814,0.381,5.066,-3.357,4.578
0.418,0.805,0.382,5.676,-2.869,4.883
0.406,0.799,0.385,5.493,-4.028,4.578
0.403,0.796,0.388,4.944,-4.517,4.211
0.398,0.793,0.391,4.761,-3.296,4.517
0.396,0.791,0.391,4.272,-0.732,4.517
0.399,0.794,0.388,2.991,3.113,4.761
0.405,0.791,0.386,1.892,7.935,5.371
0.417,0.783,0.386,0.977,8.545,5.371
0.421,0.782,0.384,1.404,4.150,4.333
0.413,0.786,0.386,2.625,-2.747,2.930
0.410,0.792,0.382,3.235,-6.592,2.563
0.409,0.795,0.381,3.296,-6.287,2.747
0.406,0.791,0.381,4.028,-6.042,3.052
0.403,0.789,0.380,4.822,-5.737,3.113
0.405,0.791,0.378,5.737,-5.493,2.991
0.405,0.793,0.380,6.653,-5.371,2.930
0.391,0.797,0.380,7.446,-4.578,3.052
0.394,0.806,0.374,7.385,1.770,4.028
0.411,0.797,0.373,6.226,11.841,5.859
0.427,0.789,0.376,4.883,14.526,6.104
0.439,0.792,0.382,3.540,9.583,5.310
0.427,0.802,0.393,2.869,0.977,3.296
0.425,0.814,0.393,2.380,-3.601,2.319
0.418,0.809,0.390,2.258,-2.747,3.601
0.415,0.802,0.388,3.174,-2.380,4.211
0.411,0.803,0.389,3.479,-2.075,4.333
0.412,0.804,0.396,3.662,-1.221,4.150
0.413,0.806,0.398,3.662,-0.732,4.089
0.412,0.802,0.400,3.235,0.000,4.639
0.409,0.802,0.397,2.380,0.732,4.944
0.406,0.800,0.393,1.770,1.282,5.249
0.405,0.796,0.388,1.526,1.709,5.310
0.406,0.794,0.386,1.404,1.953,5.249
0.406,0.794,0.378,0.610,2.319,5.188
0.405,0.793,0.375,0.366,2.380,5.066
0.406,0.792,0.374,0.427,2.136,5.371
0.407,0.793,0.374,0.488,2.075,5.493
0.404,0.793,0.375,0.671,2.136,5.249
0.404,0.788,0.372,1.465,1.953,5.127
0.405,0.788,0.365,2.686,1.404,5.066
0.270,0.777,1.040,-56.274,60.120,-5.432
0.278,0.793,1.122,-51.025,71.533,-5.737
0.285,0.823,1.182,-42.542,93.018,-6.165
0.362,0.821,1.337,-33.447,118.408,-4.211
0.424,0.774,1.403,-39.063,130.737,-0.854
0.446,0.821,1.427,-54.871,115.723,-11.902
0.502,0.860,1.406,-76.660,104.614,-29.846
0.547,0.913,1.377,-100.769,95.215,-41.809
0.578,0.955,1.313,-124.023,79.651,-46.509
0.681,1.034,1.202,-143.066,76.782,-48.096
0.738,1.039,1.074,-155.029,76.172,-45.166
0.858,1.086,0.967,-159.424,52.063,-55.908
0.851,1.129,0.817,-171.326,20.386,-64.209
0.920,1.207,0.652,-185.120,0.610,-61.035
0.947,1.238,0.514,-197.754,-10.193,-49.194
0.979,1.204,0.394,-210.937,-20.508,-29.236
0.680,1.115,0.190,-231.140,-25.696,-9.644
1.115,1.207,0.006,-260.071,2.502,-2.319
0.842,1.151,-0.073,-273.315,-17.883,18.860
1.039,1.186,-0.193,-298.889,17.578,13.733
0.911,1.115,-0.352,-330.078,42.297,11.475
1.247,1.248,-0.527,-348.694,58.594,2.197
1.123,1.012,-0.526,-345.398,43.335,37.720
1.208,0.916,-0.637,-346.008,44.495,48.767
1.112,0.770,-0.857,-343.750,25.330,68.848
1.098,0.730,-1.224,-308.716,-23.560,83.069
0.992,0.736,-1.690,-240.723,-88.562,88.745
0.969,0.728,-2.073,-152.161,-151.550,80.383
1.002,0.813,-2.342,-66.223,-203.979,80.139
0.892,0.683,-2.385,5.066,-234.619,106.201
0.725,0.536,-2.305,44.495,-234.924,109.436
0.615,0.390,-2.111,57.983,-211.426,101.807
0.781,0.508,-1.948,64.392,-181.641,108.215
0.745,0.347,-1.707,82.703,-157.776,135.681
0.764,0.297,-1.582,85.205,-122.559,119.202
0.767,0.348,-1.478,75.317,-101.196,105.164
0.756,0.350,-1.416,65.918,-87.280,97.473
0.717,0.389,-1.419,59.021,-80.627,84.045
0.755,0.348,-1.356,54.565,-63.538,78.796
0.675,0.322,-1.297,51.086,-73.364,75.439
0.600,0.318,-1.285,44.250,-59.326,74.646
0.606,0.302,-1.272,42.542,-15.137,83.130
0.587,0.267,-1.217,51.086,19.348,90.637
0.611,0.304,-1.110,62.683,47.852,101.074
0.637,0.268,-0.957,74.219,75.256,116.638
0.595,0.218,-0.824,80.750,90.576,128.052
0.523,0.179,-0.725,81.848,104.614,135.437
0.487,0.132,-0.681,84.961,119.385,135.925
0.396,0.078,-0.666,94.482,113.831,133.301
0.370,0.026,-0.640,107.422,100.708,124.207
0.346,-0.026,-0.580,118.958,70.313,112.854
0.280,-0.052,-0.510,127.502,23.376,103.027
0.208,-0.047,-0.465,132.019,-12.207,95.520
0.145,-0.049,-0.419,134.827,-20.691,92.896
0.095,-0.069,-0.369,133.789,-1.648,94.421
0.073,-0.080,-0.329,127.563,30.823,93.994
0.085,-0.094,-0.291,121.155,63.171,91.309
0.088,-0.112,-0.239,116.943,86.365,88.135
0.103,-0.129,-0.184,114.929,100.952,83.130
0.131,-0.126,-0.133,113.708,108.887,74.768
0.170,-0.109,-0.097,113.647,111.816,64.087
0.204,-0.097,-0.068,113.220,112.183,53.406
0.230,-0.080,-0.030,110.229,114.075,45.715
0.257,-0.062,0.006,105.530,119.202,41.992
0.268,-0.058,0.037,99.792,126.831,41.016
0.274,-0.050,0.039,92.651,136.353,39.001
0.271,-0.050,0.039,87.158,146.057,35.156
0.254,-0.060,0.046,85.693,151.428,29.968
0.230,-0.065,0.072,87.097,151.367,23.254
0.231,-0.034,0.110,91.553,149.109,15.076
0.258,-0.011,0.180,99.365,148.071,5.859
0.299,0.026,0.253,106.689,149.963,-2.319
0.352,0.057,0.343,113.220,152.344,-9.644
0.408,0.090,0.428,118.286,152.283,-14.832
0.463,0.138,0.512,121.094,147.644,-17.761
0.499,0.160,0.590,121.277,139.954,-18.921
0.522,0.194,0.637,115.479,131.775,-18.555
0.514,0.212,0.673,105.957,124.756,-19.226
0.500,0.217,0.697,96.741,120.422,-20.752
0.484,0.228,0.701,87.280,119.080,-22.705
0.471,0.237,0.701,79.529,117.737,-25.208
0.461,0.241,0.687,72.449,114.929,-28.564
0.449,0.252,0.680,65.308,110.962,-31.921
0.441,0.288,0.689,57.251,107.605,-35.828
0.445,0.320,0.709,49.561,104.553,-41.321
0.451,0.346,0.750,46.021,102.051,-46.448
0.458,0.397,0.833,45.654,98.511,-51.819
0.472,0.446,0.889,44.556,91.980,-58.350
0.498,0.502,0.891,45.837,79.956,-66.833
0.504,0.547,0.889,54.321,62.683,-75.806
0.526,0.550,0.907,61.340,45.166,-84.900
0.560,0.547,0.919,54.749,33.142,-91.125
0.544,0.559,0.923,33.691,27.771,-86.914
0.536,0.516,0.950,8.606,31.189,-74.768
0.465,0.594,0.903,-12.512,22.461,-77.942
0.539,0.643,0.855,-21.790,27.466,-75.867
0.646,0.636,0.833,-18.555,36.316,-74.890
0.811,1.120,0.713,-11.841,17.456,-61.340
0.863,0.801,0.965,2.808,11.047,33.264
0.687,0.720,0.962,0.854,-24.109,30.701
0.764,0.844,0.964,-22.278,-14.404,-9.644
0.746,0.821,0.983,-38.208,-16.113,-29.236
0.798,0.838,0.926,-46.448,-29.846,-72.021
0.815,0.945,0.849,-60.913,-46.631,-100.891
0.850,1.061,0.777,-71.594,-59.998,-101.135
0.846,1.129,0.720,-70.618,-65.369,-81.970
0.855,1.118,0.680,-63.354,-66.345,-58.899
0.986,1.324,0.634,-58.777,-64.941,-27.832
0.880,1.104,0.730,-56.946,-66.101,46.692
0.796,1.061,0.776,-68.909,-65.796,54.199
0.985,1.242,0.817,-88.745,-80.627,39.307
0.685,1.187,0.890,-96.863,-126.465,72.937
0.507,1.126,0.724,-100.830,-149.963,68.726
0.631,1.225,0.485,-111.572,-91.797,7.690
0.675,1.266,0.409,-109.680,-46.997,-43.091
0.673,1.361,0.291,-103.394,-39.490,-72.571
0.659,1.399,0.124,-97.107,-41.748,-63.782
0.706,1.406,0.016,-90.332,-26.123,-43.457
0.717,1.334,-0.015,-83.008,-26.672,-23.376
0.551,1.278,-0.177,-93.201,-2.808,-6.348
0.553,1.252,-0.193,-78.430,-9.277,-0.977
0.534,1.240,-0.222,-64.209,-21.423,-1.465
0.495,1.229,-0.256,-47.852,-32.776,-2.197
0.511,1.213,-0.279,-31.860,-35.583,-1.587
0.488,1.181,-0.286,-18.982,-36.194,4.028
0.487,1.142,-0.270,-11.047,-37.720,9.338
0.498,1.107,-0.241,-8.606,-43.945,9.277
0.468,1.049,-0.189,-6.897,-59.570,6.470
0.376,1.048,-0.171,-5.981,-76.538,-0.549
0.375,1.040,-0.159,-8.789,-63.293,1.404
0.344,0.996,-0.141,-7.446,-44.800,8.179
0.352,0.958,-0.119,-6.592,-29.968,12.268
0.338,0.916,-0.094,-7.202,-21.301,15.564
0.358,0.892,-0.083,-7.263,-16.907,12.817
0.357,0.894,-0.079,-8.911,-13.367,9.766
0.377,0.898,-0.072,-10.864,-9.033,8.728
0.383,0.896,-0.062,-12.085,-4.150,8.789
0.396,0.886,-0.052,-10.925,-0.305,10.803
0.406,0.874,-0.041,-8.789,1.343,12.024
0.412,0.872,-0.033,-7.385,1.709,11.597
0.424,0.865,-0.025,-5.615,2.808,10.864
0.476,0.880,-0.012,-2.686,2.808,8.240
0.451,0.867,0.006,0.122,-1.770,10.193
0.470,0.870,0.012,0.122,-3.296,10.132
0.455,0.853,0.022,0.671,-5.249,11.536
0.442,0.845,0.021,1.038,-6.104,11.169
0.436,0.833,0.028,1.526,-4.883,11.780
0.440,0.817,0.031,1.587,-0.977,11.047
0.442,0.805,0.039,1.160,1.404,9.827
0.444,0.809,0.052,0.793,-0.671,8.484
0.456,0.814,0.072,0.732,-1.892,7.629
0.461,0.824,0.097,0.977,-2.625,7.324
0.461,0.834,0.120,0.854,-2.686,7.080
